sample_nb,density,max_cycle,avgcycle,nb_attractor,nb_fixed_point,mxc_inhib,avgc_inhib,mxc_exct,avgc_exct,mxc_all,avgc_all,totalInhibition,totalExcitation,totalAutoInhibition,totalAutoExcitation,
2552,0.556,1,1.000,4,4,4,2.500,1,1.000,6,3.267,14,6,1,3,
2553,0.722,3,2.000,2,1,6,3.200,5,3.167,6,4.368,16,10,3,0,
2554,0.861,2,1.250,4,3,6,3.500,2,1.600,6,4.502,20,11,3,2,
2555,0.611,4,2.000,3,2,3,1.800,3,2.000,6,3.036,9,13,2,2,
2556,0.972,3,1.667,3,2,5,2.273,6,3.758,6,4.657,16,19,4,2,
2557,0.444,2,1.333,3,2,5,3.333,2,1.667,6,3.636,9,7,0,1,
2558,0.333,1,1.000,1,1,2,1.667,0,0.000,5,2.833,7,5,1,0,
2559,0.333,1,1.000,2,2,0,0.000,3,2.500,3,2.333,3,9,0,0,
2560,0.861,1,1.000,2,2,6,3.056,5,2.750,6,4.493,17,14,3,2,
2561,0.417,1,1.000,2,2,3,1.750,1,1.000,3,1.875,10,5,2,1,
2562,0.833,1,1.000,1,1,4,2.000,5,3.273,6,4.439,17,13,4,1,
2563,0.278,2,1.333,3,2,0,0.000,2,2.000,5,3.400,5,5,0,0,
2564,0.611,2,1.333,3,2,5,2.455,2,1.500,5,2.864,14,8,4,1,
2565,0.778,6,2.667,3,2,4,2.250,6,3.000,6,4.328,13,15,2,3,
2566,0.361,1,1.000,2,2,1,1.000,1,1.000,4,1.800,6,7,1,2,
2567,0.583,1,1.000,1,1,5,2.714,4,3.500,6,3.872,12,9,2,0,
2568,0.889,6,3.500,2,1,6,3.133,6,3.810,6,4.492,16,16,2,3,
2569,0.250,1,1.000,1,1,0,0.000,0,0.000,4,3.000,6,3,0,0,
2570,0.917,2,1.333,3,2,5,2.455,4,2.111,6,4.537,16,17,3,3,
2571,0.556,2,1.500,4,2,3,1.500,3,1.800,6,3.407,9,11,3,2,
2572,0.889,1,1.000,2,2,5,2.857,5,2.923,6,4.458,16,16,4,2,
2573,0.361,1,1.000,2,2,2,1.333,1,1.000,4,2.143,8,5,2,1,
2574,0.278,4,2.500,2,1,0,0.000,1,1.000,4,2.250,4,6,0,1,
2575,0.278,1,1.000,1,1,0,0.000,1,1.000,4,2.400,5,5,0,1,
2576,0.306,1,1.000,2,2,0,0.000,1,1.000,4,2.400,4,7,0,1,
2577,0.889,4,2.667,3,1,6,2.909,6,3.556,6,4.541,14,18,2,3,
2578,0.861,1,1.000,1,1,3,1.714,6,3.895,6,4.416,14,17,4,2,
2579,1.000,1,1.000,2,2,3,1.600,6,3.892,6,4.713,15,21,3,3,
2580,0.778,2,1.250,4,3,2,1.500,6,3.562,6,4.385,12,16,2,1,
2581,0.389,1,1.000,5,5,0,0.000,2,1.250,4,2.000,5,9,0,3,
2582,0.417,2,1.250,4,3,4,2.000,2,1.333,5,2.333,8,7,2,2,
2583,0.972,1,1.000,2,2,6,3.973,3,1.571,6,4.657,20,15,2,4,
2584,0.806,1,1.000,3,3,5,2.846,5,2.714,6,4.096,15,14,3,2,
2585,0.333,1,1.000,3,3,1,1.000,1,1.000,3,1.625,5,7,3,2,
2586,0.472,1,1.000,2,2,1,1.000,3,1.600,4,2.643,7,10,1,3,
2587,0.667,4,2.500,2,1,4,2.500,4,2.200,6,3.737,13,11,2,2,
2588,0.250,1,1.000,1,1,0,0.000,0,0.000,4,3.000,4,5,0,0,
2589,0.333,2,1.500,4,2,1,1.000,1,1.000,3,1.400,7,5,2,2,
2590,0.278,1,1.000,1,1,1,1.000,0,0.000,4,2.500,5,5,1,0,
2591,0.806,2,1.250,4,3,5,3.091,5,2.556,6,4.428,15,14,1,3,
2592,0.722,2,1.333,3,2,4,2.583,4,1.857,6,4.160,15,11,2,3,
2593,0.778,2,1.500,2,1,5,2.900,5,2.889,6,4.371,14,14,2,2,
2594,0.417,1,1.000,4,4,2,1.667,1,1.000,5,3.214,6,9,1,2,
2595,0.222,3,2.000,4,2,2,2.000,3,3.000,4,3.000,4,4,0,0,
2596,0.417,1,1.000,2,2,3,1.667,2,1.500,4,2.182,6,9,2,1,
2597,0.306,1,1.000,1,1,1,1.000,0,0.000,4,2.500,9,2,2,0,
2598,0.361,1,1.000,2,2,2,2.000,2,2.000,6,3.667,7,6,0,0,
2599,0.250,1,1.000,2,2,2,2.000,1,1.000,3,2.000,5,4,0,1,
2600,0.861,2,1.333,3,2,4,2.250,6,3.583,6,4.506,14,17,2,2,
2601,0.389,1,1.000,2,2,0,0.000,3,2.000,6,3.571,5,9,0,1,
2602,0.278,1,1.000,2,2,1,1.000,1,1.000,3,1.600,6,4,2,1,
2603,0.917,3,1.667,3,2,6,3.500,6,3.588,6,4.588,14,19,2,3,
2604,0.278,2,1.250,4,3,0,0.000,2,1.500,5,2.750,2,8,0,1,
2605,0.583,1,1.000,1,1,4,1.800,0,0.000,5,2.667,15,6,5,0,
2606,0.361,3,1.667,3,2,0,0.000,3,2.250,6,3.333,4,9,0,1,
2607,0.639,4,2.500,2,1,5,3.286,3,1.667,6,3.922,12,11,2,2,
2608,0.972,2,1.333,3,2,6,3.000,6,3.364,6,4.657,17,18,3,3,
2609,0.528,3,2.000,3,1,4,2.000,3,2.500,6,3.724,12,7,3,0,
2610,0.278,2,1.250,4,3,2,2.000,1,1.000,2,1.500,5,5,0,1,
2611,0.778,3,1.750,4,2,4,2.222,2,1.500,6,4.190,16,12,3,2,
2612,0.889,1,1.000,7,7,4,2.667,5,3.000,6,4.458,13,19,1,5,
2613,0.361,2,1.500,4,2,1,1.000,4,2.500,5,3.100,4,9,1,0,
2614,0.333,2,1.500,2,1,2,1.333,2,2.000,3,1.857,6,6,2,0,
2615,0.361,1,1.000,1,1,1,1.000,0,0.000,5,3.100,7,6,2,0,
2616,0.333,1,1.000,1,1,3,2.000,0,0.000,6,3.286,5,7,1,0,
2617,0.583,2,1.500,2,1,2,1.250,2,1.500,6,3.694,11,10,3,2,
2618,0.833,1,1.000,2,2,4,2.571,6,3.182,6,4.394,14,16,1,3,
2619,0.583,2,1.333,3,2,2,1.333,2,1.500,5,2.650,8,13,2,2,
2620,0.611,1,1.000,2,2,2,1.200,2,1.667,6,3.600,13,9,4,1,
2621,0.222,1,1.000,1,1,3,2.000,0,0.000,5,3.000,6,2,1,0,
2622,0.306,1,1.000,1,1,1,1.000,0,0.000,3,1.750,7,4,2,0,
2623,0.889,3,2.000,4,2,5,3.286,5,2.500,6,4.467,16,16,2,4,
2624,0.333,1,1.000,1,1,1,1.000,0,0.000,5,3.000,4,8,1,0,
2625,0.278,4,2.000,3,2,0,0.000,4,2.000,4,2.400,3,7,0,2,
2626,0.889,2,1.500,2,1,5,3.000,6,3.250,6,4.492,14,18,2,3,
2627,0.472,1,1.000,2,2,5,3.000,1,1.000,5,2.769,11,6,2,2,
2628,0.806,3,2.000,2,1,4,2.333,6,3.133,6,4.279,12,17,3,3,
2629,0.472,1,1.000,5,5,2,2.000,2,1.250,5,2.692,8,9,0,3,
2630,0.528,2,1.500,4,2,2,1.500,4,2.000,5,2.562,8,11,1,3,
2631,0.611,1,1.000,3,3,3,2.333,1,1.000,6,4.033,10,12,0,2,
2632,0.528,2,1.500,2,1,3,1.800,1,1.000,6,3.435,11,8,2,2,
2633,0.222,3,2.000,8,4,1,1.000,3,1.667,3,1.500,2,6,1,2,
2634,0.639,3,2.000,3,1,4,2.000,6,3.167,6,4.016,12,11,3,1,
2635,0.333,3,2.000,4,2,0,0.000,3,2.000,6,3.286,3,9,0,1,
2636,0.639,2,1.667,3,1,5,2.222,3,1.750,6,3.074,15,8,4,2,
2637,1.000,3,1.667,3,2,6,3.809,4,2.333,6,4.713,22,14,4,2,
2638,0.417,1,1.000,3,3,0,0.000,2,1.333,6,3.429,5,10,0,2,
2639,0.917,4,2.333,3,1,5,2.964,4,2.429,6,4.613,20,13,4,1,
2640,0.778,3,2.000,2,1,4,2.000,6,3.536,6,4.209,9,19,2,3,
2641,0.722,3,2.000,2,1,2,1.200,5,3.429,6,4.083,14,12,4,0,
2642,0.806,2,1.500,2,1,3,1.400,3,2.000,6,4.422,15,14,4,1,
2643,0.778,1,1.000,4,4,3,2.000,4,2.000,6,4.150,12,16,2,4,
2644,0.917,2,1.500,2,1,6,3.409,3,1.750,6,4.524,18,15,2,4,
2645,0.750,1,1.000,6,6,3,2.000,5,2.538,6,4.182,11,16,1,5,
2646,0.250,1,1.000,1,1,0,0.000,0,0.000,3,2.500,5,4,0,0,
2647,0.278,1,1.000,1,1,4,2.500,0,0.000,5,2.800,6,4,1,0,
2648,0.500,1,1.000,4,4,2,1.250,2,1.333,6,2.706,12,6,3,2,
2649,0.444,1,1.000,2,2,4,2.400,1,1.000,5,2.857,11,5,1,1,
2650,0.333,2,1.500,2,1,1,1.000,1,1.000,3,1.333,7,5,4,1,
2651,0.194,1,1.000,1,1,1,1.000,0,0.000,2,1.500,4,3,1,0,
2652,0.528,1,1.000,2,2,3,2.000,3,2.000,5,3.290,10,9,1,1,
2653,0.361,1,1.000,2,2,0,0.000,1,1.000,3,2.000,8,5,0,1,
2654,0.306,2,1.333,3,2,1,1.000,1,1.000,3,1.600,5,6,1,2,
2655,0.417,1,1.000,1,1,3,2.000,2,2.000,5,3.091,10,5,1,0,
2656,0.306,1,1.000,1,1,0,0.000,2,2.000,5,3.143,3,8,0,0,
2657,0.389,2,1.500,2,1,3,1.667,1,1.000,4,2.143,8,6,2,1,
2658,0.333,1,1.000,2,2,1,1.000,1,1.000,5,1.833,8,4,3,1,
2659,0.750,1,1.000,3,3,4,2.429,3,1.667,6,4.206,14,13,2,3,
2660,0.667,1,1.000,1,1,5,3.000,1,1.000,6,4.167,13,11,1,2,
2661,0.639,5,2.000,4,3,3,1.857,3,2.000,6,3.558,13,10,3,2,
2662,0.833,1,1.000,2,2,5,2.800,6,3.143,6,4.289,15,15,3,2,
2663,0.333,3,2.333,3,1,1,1.000,1,1.000,4,2.167,5,7,1,2,
2664,0.222,1,1.000,1,1,0,0.000,0,0.000,5,4.000,5,3,0,0,
2665,0.417,1,1.000,2,2,2,1.333,1,1.000,4,2.125,9,6,2,1,
2666,0.278,1,1.000,6,6,1,1.000,1,1.000,3,1.400,5,5,1,3,
2667,0.472,1,1.000,4,4,4,2.400,1,1.000,6,3.500,11,6,1,2,
2668,0.444,1,1.000,1,1,1,1.000,3,3.000,6,3.800,8,8,1,0,
2669,0.278,2,1.333,3,2,4,3.500,2,2.000,4,3.000,6,4,0,0,
2670,0.333,2,1.500,6,3,2,2.000,2,2.000,3,2.250,5,7,0,0,
2671,0.278,1,1.000,1,1,3,1.667,0,0.000,5,2.600,8,2,2,0,
2672,0.722,3,1.750,4,2,5,3.000,5,2.667,6,4.124,16,10,2,2,
2673,0.361,2,1.400,5,3,1,1.000,2,2.000,6,3.636,6,7,1,0,
2674,1.000,3,2.000,3,1,4,2.250,6,3.647,6,4.713,16,20,4,2,
2675,0.917,5,3.000,2,1,6,3.679,5,3.000,6,4.557,18,15,3,3,
2676,0.694,1,1.000,2,2,4,2.750,4,2.500,6,4.484,12,13,0,1,
2677,0.417,2,1.250,4,3,3,3.000,4,2.333,5,3.000,7,8,0,1,
2678,0.444,5,2.750,4,2,1,1.000,3,1.667,5,3.062,7,9,1,2,
2679,0.306,1,1.000,1,1,2,1.333,0,0.000,6,3.143,8,3,2,0,
2680,0.361,1,1.000,2,2,0,0.000,2,1.333,2,1.600,4,9,0,2,
2681,0.889,1,1.000,3,3,5,2.786,5,2.952,6,4.571,15,17,2,3,
2682,0.306,1,1.000,4,4,3,3.000,1,1.000,4,2.200,7,4,0,2,
2683,0.278,2,1.500,6,3,1,1.000,2,1.333,3,1.600,5,5,1,2,
2684,0.611,2,1.500,2,1,4,2.000,4,3.000,6,3.800,14,8,3,0,
2685,0.861,5,3.000,2,1,4,2.250,5,3.167,6,4.502,14,17,3,2,
2686,0.333,2,1.250,8,6,1,1.000,2,1.333,3,1.600,6,6,1,2,
2687,1.000,2,1.500,2,1,6,3.679,4,2.250,6,4.713,23,13,4,2,
2688,0.278,1,1.000,3,3,0,0.000,1,1.000,3,1.750,6,4,0,2,
2689,0.806,2,1.333,3,2,4,2.556,4,2.000,6,4.322,13,16,1,4,
2690,0.361,1,1.000,1,1,2,1.500,0,0.000,5,3.200,8,5,1,0,
2691,0.528,1,1.000,2,2,2,1.500,1,1.000,6,3.480,8,11,1,3,
2692,0.500,2,1.250,4,3,1,1.000,4,2.500,5,2.778,7,11,3,1,
2693,0.361,1,1.000,3,3,2,1.500,1,1.000,3,1.750,8,5,1,3,
2694,0.528,2,1.250,4,3,3,2.750,2,1.500,6,3.781,9,10,0,2,
2695,0.917,1,1.000,4,4,4,2.818,6,3.190,6,4.566,14,19,1,5,
2696,0.778,1,1.000,1,1,6,3.886,1,1.000,6,4.336,20,8,3,2,
2697,1.000,2,1.500,4,2,6,3.476,4,1.778,6,4.713,18,18,2,4,
2698,0.472,4,2.000,3,2,1,1.000,3,2.333,6,3.059,9,8,2,0,
2699,0.806,6,3.333,3,1,6,3.250,6,3.667,6,4.277,15,14,4,1,
2700,0.944,4,2.500,2,1,5,3.000,6,3.048,6,4.668,14,20,1,4,
2701,0.333,1,1.000,4,4,0,0.000,2,1.333,6,3.000,6,6,0,2,
2702,0.417,1,1.000,1,1,3,1.750,0,0.000,4,2.600,9,6,2,0,
2703,0.667,1,1.000,3,3,3,3.000,4,2.583,6,4.224,9,15,0,3,
2704,0.222,1,1.000,2,2,3,3.000,1,1.000,5,3.000,4,4,0,1,
2705,0.972,2,1.750,4,1,5,3.000,5,2.923,6,4.657,20,15,4,2,
2706,0.222,1,1.000,1,1,3,2.500,0,0.000,3,2.500,6,2,0,0,
2707,0.750,1,1.000,2,2,6,3.607,1,1.000,6,4.011,19,8,2,3,
2708,0.750,1,1.000,2,2,1,1.000,6,3.727,6,4.354,10,17,2,2,
2709,0.306,1,1.000,1,1,0,0.000,0,0.000,6,4.000,8,3,0,0,
2710,0.944,1,1.000,4,4,4,2.400,6,3.800,6,4.668,11,23,1,4,
2711,0.556,1,1.000,3,3,5,3.400,2,1.250,6,3.556,10,10,0,3,
2712,0.250,2,1.500,2,1,2,1.500,4,3.500,4,2.500,3,6,1,0,
2713,0.306,4,2.000,4,2,1,1.000,4,3.500,5,3.375,4,7,1,0,
2714,0.278,1,1.000,2,2,2,2.000,1,1.000,4,2.000,5,5,0,2,
2715,0.583,1,1.000,3,3,2,1.333,3,1.833,6,2.909,9,12,2,3,
2716,0.444,2,1.250,4,3,2,1.500,4,2.667,6,3.389,5,11,1,1,
2717,0.556,2,1.333,3,2,1,1.000,5,2.500,5,3.087,8,12,1,2,
2718,0.722,2,1.500,4,2,5,3.056,3,1.750,6,3.921,16,10,2,2,
2719,0.250,1,1.000,2,2,2,1.500,1,1.000,2,1.333,6,3,1,1,
2720,0.278,2,1.667,3,1,2,1.500,2,2.000,4,2.200,4,6,1,0,
2721,0.833,1,1.000,2,2,4,2.167,5,2.500,6,4.114,14,16,2,4,
2722,0.722,5,3.000,2,1,4,2.250,6,3.200,6,3.633,13,13,3,3,
2723,0.472,1,1.000,2,2,0,0.000,4,2.818,6,3.462,5,12,0,1,
2724,0.639,1,1.000,3,3,3,1.667,5,2.444,6,3.500,10,13,2,3,
2725,0.611,1,1.000,1,1,2,1.500,1,1.000,6,3.686,13,9,2,2,
2726,0.778,2,1.250,4,3,5,2.818,6,3.222,6,4.466,15,13,1,2,
2727,0.694,2,1.500,2,1,6,3.600,2,1.200,6,3.690,13,12,2,4,
2728,0.417,2,1.333,3,2,3,2.000,2,1.500,6,3.455,5,10,1,1,
2729,0.306,2,1.333,6,4,1,1.000,2,1.500,3,1.800,5,6,1,1,
2730,0.556,1,1.000,3,3,1,1.000,6,3.250,6,3.581,6,14,1,3,
2731,0.278,1,1.000,1,1,1,1.000,0,0.000,5,3.600,6,4,1,0,
2732,0.361,1,1.000,2,2,4,2.500,1,1.000,5,2.875,8,5,0,1,
2733,0.250,1,1.000,1,1,0,0.000,0,0.000,4,3.250,4,5,0,0,
2734,0.750,6,3.500,2,1,1,1.000,6,3.679,6,4.100,8,19,3,2,
2735,0.278,1,1.000,4,4,0,0.000,3,1.667,5,2.500,2,8,0,2,
2736,0.667,1,1.000,3,3,4,2.286,1,1.000,6,3.755,12,12,2,3,
2737,0.306,2,1.250,4,3,1,1.000,2,1.500,3,1.600,7,4,2,1,
2738,0.361,4,2.000,3,2,1,1.000,4,2.500,4,2.000,4,9,1,1,
2739,0.250,2,1.250,4,3,1,1.000,2,1.500,2,1.333,3,6,1,1,
2740,0.694,1,1.000,3,3,5,2.909,3,1.400,6,3.736,14,11,2,4,
2741,0.417,1,1.000,4,4,3,1.667,1,1.000,6,2.846,8,7,2,2,
2742,0.250,2,1.333,3,2,2,2.000,2,2.000,2,2.000,4,5,0,0,
2743,0.333,1,1.000,1,1,1,1.000,0,0.000,5,3.143,9,3,2,0,
2744,0.278,2,1.500,2,1,1,1.000,1,1.000,2,1.250,5,5,2,1,
2745,0.667,1,1.000,1,1,4,2.571,3,2.000,6,4.321,13,11,0,1,
2746,0.278,2,1.333,3,2,0,0.000,2,2.000,6,4.222,2,8,0,0,
2747,0.778,2,1.333,3,2,5,2.400,5,2.636,6,4.038,14,14,3,2,
2748,0.333,2,1.600,5,2,1,1.000,1,1.000,4,1.571,5,7,2,3,
2749,0.917,1,1.000,4,4,4,3.000,5,2.632,6,4.557,12,21,0,6,
2750,0.639,1,1.000,2,2,2,1.333,2,1.333,5,3.233,13,10,2,2,
2751,0.861,2,1.250,4,3,4,2.300,5,2.857,6,4.559,15,16,2,2,
2752,0.722,1,1.000,5,5,4,2.800,4,2.357,6,4.208,10,16,1,3,
2753,0.250,1,1.000,3,3,1,1.000,1,1.000,1,1.000,4,5,1,2,
2754,0.528,1,1.000,2,2,3,2.333,3,2.000,6,4.000,8,11,0,1,
2755,0.639,1,1.000,2,2,2,1.333,4,2.375,6,3.846,9,14,2,2,
2756,0.556,7,4.000,2,1,5,3.000,4,2.500,6,3.600,9,11,1,1,
2757,0.444,2,1.500,2,1,1,1.000,5,3.375,6,3.267,4,12,2,0,
2758,0.417,4,2.000,3,2,2,1.500,4,2.333,6,2.923,6,9,1,1,
2759,0.361,1,1.000,1,1,1,1.000,0,0.000,6,3.667,6,7,1,0,
2760,1.000,2,1.500,2,1,5,3.000,6,2.929,6,4.713,19,17,3,3,
2761,0.222,1,1.000,1,1,0,0.000,0,0.000,6,5.000,3,5,0,0,
2762,0.250,1,1.000,2,2,0,0.000,1,1.000,5,3.750,4,5,0,1,
2763,0.361,1,1.000,2,2,0,0.000,1,1.000,5,3.500,8,5,0,1,
2764,0.361,1,1.000,1,1,4,3.000,0,0.000,5,3.250,6,7,0,0,
2765,0.917,7,4.000,2,1,5,2.867,6,3.793,6,4.613,16,17,3,2,
2766,0.306,2,1.333,3,2,1,1.000,2,1.333,4,2.000,3,8,1,2,
2767,0.333,1,1.000,2,2,1,1.000,5,2.750,5,2.625,3,9,1,1,
2768,0.806,2,1.333,3,2,6,3.488,3,1.750,6,4.252,22,7,4,2,
2769,0.972,1,1.000,3,3,3,2.200,6,3.831,6,4.657,10,25,1,5,
2770,0.417,3,1.667,3,2,5,3.667,3,1.750,6,3.133,8,7,1,2,
2771,1.000,2,1.333,3,2,6,3.421,6,3.435,6,4.713,17,19,2,4,
2772,0.417,5,3.000,2,1,1,1.000,3,2.667,5,3.077,7,8,3,0,
2773,0.972,1,1.000,1,1,6,3.500,2,1.333,6,4.657,21,14,4,2,
2774,0.861,4,2.500,2,1,5,3.000,6,3.522,6,4.438,13,18,2,3,
2775,0.306,2,1.333,3,2,2,2.000,2,1.500,4,2.333,5,6,0,1,
2776,0.306,1,1.000,6,6,1,1.000,2,1.250,2,1.200,4,7,1,3,
2777,0.333,1,1.000,2,2,2,1.500,1,1.000,5,3.000,7,5,1,1,
2778,0.361,1,1.000,3,3,1,1.000,1,1.000,1,1.000,7,6,2,2,
2779,0.889,1,1.000,6,6,5,3.077,4,2.077,6,4.545,14,18,0,5,
2780,0.250,1,1.000,3,3,0,0.000,1,1.000,4,2.000,2,7,0,2,
2781,0.306,2,1.500,4,2,2,1.500,2,1.500,3,1.800,5,6,1,1,
2782,0.278,1,1.000,1,1,1,1.000,0,0.000,4,2.667,5,5,1,0,
2783,0.417,1,1.000,2,2,3,1.750,1,1.000,5,2.545,9,6,2,1,
2784,0.250,2,1.333,3,2,1,1.000,2,2.000,3,2.000,5,4,1,0,
2785,1.000,3,1.667,3,2,6,3.259,4,2.333,6,4.713,20,16,3,3,
2786,0.278,1,1.000,1,1,4,2.800,0,0.000,5,3.286,9,1,0,0,
2787,0.444,1,1.000,4,4,2,2.000,2,1.500,4,2.500,6,10,0,2,
2788,0.889,1,1.000,2,2,5,2.765,4,2.222,6,4.633,18,14,2,2,
2789,0.833,1,1.000,2,2,2,1.667,5,2.818,6,4.282,8,22,1,5,
2790,0.806,2,1.333,3,2,2,1.333,5,2.667,6,4.198,12,17,2,4,
2791,0.528,1,1.000,4,4,3,2.000,2,1.400,4,2.200,8,11,1,3,
2792,0.611,1,1.000,2,2,6,3.200,3,2.000,6,4.257,13,9,0,1,
2793,0.694,6,2.750,4,2,4,2.800,5,2.923,6,4.101,10,15,1,3,
2794,0.278,2,1.500,2,1,1,1.000,1,1.000,3,1.667,5,5,1,1,
2795,0.444,4,2.667,3,1,2,1.333,5,3.833,5,3.176,7,9,2,0,
2796,0.889,2,1.667,3,1,6,3.333,4,2.556,6,4.552,19,13,3,2,
2797,0.361,1,1.000,2,2,1,1.000,1,1.000,3,1.600,7,6,2,1,
2798,0.306,1,1.000,1,1,3,2.333,0,0.000,5,3.143,8,3,1,0,
2799,1.000,1,1.000,3,3,3,1.800,5,2.957,6,4.713,15,21,2,4,
2800,0.528,1,1.000,2,2,3,1.750,3,2.000,5,2.571,10,9,2,1,
2801,0.278,1,1.000,1,1,1,1.000,0,0.000,6,3.167,4,6,1,0,
2802,0.944,2,1.667,3,1,2,1.167,6,3.833,6,4.608,14,20,5,1,
2803,0.611,6,3.500,2,1,3,2.200,5,2.857,6,3.893,10,12,1,2,
2804,0.333,1,1.000,2,2,1,1.000,1,1.000,4,1.875,7,5,3,1,
2805,0.583,1,1.000,3,3,2,1.333,4,2.769,5,2.773,8,13,2,1,
2806,0.833,2,1.500,2,1,5,2.143,6,3.333,6,4.310,13,17,3,3,
2807,0.361,2,1.500,4,2,1,1.000,2,1.500,4,2.143,5,8,2,1,
2808,0.722,1,1.000,3,3,5,2.714,2,1.200,6,4.000,12,14,2,4,
2809,0.556,4,2.333,3,1,5,2.800,4,2.667,6,3.763,12,8,2,0,
2810,0.917,1,1.000,5,5,2,1.500,6,3.045,6,4.537,12,21,2,4,
2811,0.306,2,1.333,3,2,1,1.000,2,2.000,4,2.200,5,6,2,0,
2812,0.778,2,1.167,6,5,2,1.667,4,2.200,6,4.127,10,18,1,5,
2813,0.667,2,1.400,5,3,4,2.286,5,2.778,6,4.202,11,13,1,1,
2814,0.222,2,1.333,6,4,1,1.000,2,1.500,2,1.250,4,4,2,1,
2815,0.333,1,1.000,2,2,2,1.500,1,1.000,5,2.143,6,6,1,2,
2816,0.556,3,2.333,3,1,1,1.000,5,3.000,6,3.600,9,11,3,1,
2817,0.361,1,1.000,3,3,4,2.500,1,1.000,6,3.300,6,7,1,2,
2818,0.250,1,1.000,2,2,0,0.000,1,1.000,4,3.000,4,5,0,1,
2819,0.722,4,1.750,4,3,5,2.846,5,2.714,6,4.000,15,11,2,2,
2820,0.250,3,2.000,5,2,1,1.000,3,2.000,3,1.667,3,6,1,1,
2821,0.194,2,1.333,6,4,1,1.000,2,1.500,2,1.500,3,4,1,1,
2822,0.417,3,1.750,4,2,5,3.000,2,1.500,6,3.154,8,7,1,1,
2823,0.889,2,1.333,3,2,6,2.750,6,3.091,6,4.493,13,19,2,4,
2824,0.361,1,1.000,2,2,2,1.667,1,1.000,6,3.300,7,6,1,1,
2825,0.444,10,3.000,5,3,1,1.000,4,2.750,5,3.000,7,9,1,0,
2826,0.389,1,1.000,2,2,3,3.000,1,1.000,5,2.846,6,8,0,2,
2827,0.528,3,2.000,3,1,2,1.333,3,2.200,6,3.375,8,11,2,1,
2828,0.833,2,1.200,5,4,5,2.900,5,2.462,6,4.220,14,16,1,5,
2829,0.250,2,1.250,8,6,0,0.000,2,1.333,2,1.333,3,6,0,2,
2830,0.472,1,1.000,5,5,2,1.500,2,1.250,6,3.167,9,8,1,3,
2831,0.333,1,1.000,3,3,0,0.000,1,1.000,6,3.143,6,6,0,2,
2832,0.333,2,1.333,3,2,0,0.000,2,2.000,4,3.143,4,8,0,0,
2833,0.917,1,1.000,3,3,6,3.062,6,3.368,6,4.537,16,17,3,3,
2834,0.528,1,1.000,4,4,3,2.500,5,2.714,6,4.026,7,12,0,2,
2835,0.250,1,1.000,1,1,0,0.000,0,0.000,2,2.000,5,4,0,0,
2836,0.333,4,2.000,4,2,1,1.000,2,1.667,3,1.833,4,8,1,1,
2837,0.667,2,1.400,5,3,4,1.833,3,1.833,6,3.875,11,13,3,2,
2838,0.417,1,1.000,1,1,1,1.000,0,0.000,6,4.000,8,7,1,0,
2839,0.306,1,1.000,2,2,4,3.500,1,1.000,5,3.000,7,4,0,1,
2840,0.306,2,1.333,6,4,2,1.500,2,1.250,2,1.333,3,8,1,3,
2841,0.611,1,1.000,3,3,5,2.429,2,1.500,6,3.575,12,10,2,2,
2842,0.694,1,1.000,3,3,4,2.000,4,2.375,6,3.714,12,13,2,3,
2843,0.611,2,1.667,3,1,2,1.250,3,2.000,6,3.571,9,13,3,1,
2844,0.250,1,1.000,2,2,3,2.000,1,1.000,3,1.750,5,4,1,1,
2845,0.333,1,1.000,2,2,2,2.000,1,1.000,5,2.857,9,3,0,1,
2846,0.278,1,1.000,1,1,1,1.000,0,0.000,6,3.667,5,5,1,0,
2847,0.944,1,1.000,2,2,6,3.952,2,1.333,6,4.601,24,10,4,2,
2848,0.972,2,1.600,5,2,5,3.344,2,1.400,6,4.657,21,14,3,3,
2849,0.278,1,1.000,3,3,2,1.500,1,1.000,2,1.250,5,5,1,2,
2850,0.278,1,1.000,4,4,1,1.000,2,1.333,4,2.143,3,7,1,2,
2851,0.583,2,1.500,2,1,5,2.333,2,1.667,6,3.621,11,10,3,1,
2852,0.639,2,1.333,3,2,3,2.000,6,3.188,6,3.595,6,17,1,4,
2853,0.306,1,1.000,1,1,0,0.000,0,0.000,6,4.143,5,6,0,0,
2854,0.861,1,1.000,3,3,6,3.450,4,2.222,6,4.475,16,15,2,3,
2855,0.389,1,1.000,4,4,2,1.667,1,1.000,2,1.500,10,4,1,2,
2856,0.333,1,1.000,1,1,1,1.000,0,0.000,6,3.250,8,4,2,0,
2857,0.750,2,1.167,6,5,6,3.167,2,1.200,6,3.631,18,9,2,4,
2858,0.361,2,1.333,3,2,1,1.000,2,1.250,4,1.875,5,8,1,3,
2859,0.889,1,1.000,2,2,4,2.375,4,2.300,6,4.564,15,17,3,2,
2860,0.806,2,1.333,3,2,6,3.412,6,3.750,6,4.403,16,13,4,1,
2861,0.444,1,1.000,2,2,2,1.500,3,2.000,5,2.462,6,10,1,2,
2862,0.639,2,1.250,8,6,3,2.500,4,1.857,6,3.629,7,16,0,3,
2863,0.556,2,1.500,2,1,3,2.000,2,2.000,6,3.900,11,9,2,0,
2864,0.944,3,1.800,5,2,5,3.000,4,2.333,6,4.601,16,18,2,4,
2865,0.389,1,1.000,1,1,1,1.000,0,0.000,5,3.000,7,7,1,0,
2866,0.861,2,1.500,4,2,4,2.333,5,2.429,6,4.232,14,17,2,4,
